證券名稱,簡稱,年月日,投信持股率%,投信持股數(千股),投信買進張數,投信買賣超(千股),投信持股數市值(百萬),投信賣出張數,流通在外股數(千股),投信買賣超市值(百萬),合計持股數(千股),投信週轉率%
8908   ,欣雄         ,20000603,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000603,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000605,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000605,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000607,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000607,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000608,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000608,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000609,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000609,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000612,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000612,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000613,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000613,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000614,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000614,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000615,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000615,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000616,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000616,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000617,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000617,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000619,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000619,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000620,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000620,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000621,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000621,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000622,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000622,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000623,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000623,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000626,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000626,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000627,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000627,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000628,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000628,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000629,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000629,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000630,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000630,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000703,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000703,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000704,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000704,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000705,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000705,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000706,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000706,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000707,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000707,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000710,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
